enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,kfold
3769,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,5,0.0,0
16791,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,140,1.0,0
6185,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,,Pvt Ltd,>4,133,0.0,0
2873,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,,,1,94,0.0,0
9298,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,never,56,0.0,0
24763,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,3,,,1,83,1.0,0
7592,city_103,0.92,,No relevent experience,Full time course,Masters,STEM,6,,,never,117,1.0,0
26490,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,1,50-99,Pvt Ltd,1,59,0.0,0
8121,city_114,0.926,,Has relevent experience,Full time course,High School,,6,50-99,,2,13,0.0,0
13710,city_162,0.767,,No relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,26,0.0,0
13361,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,123,0.0,0
4242,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,87,0.0,0
21092,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,16,0.0,0
4892,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,never,174,0.0,0
8627,city_69,0.856,Female,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,222,0.0,0
14727,city_136,0.897,Male,Has relevent experience,no_enrollment,,,10,10/49,Pvt Ltd,1,108,0.0,0
8047,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,14,,Pvt Ltd,1,44,0.0,0
4406,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,51,1.0,0
26464,city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,9,,Pvt Ltd,1,11,0.0,0
13816,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,2,10000+,Public Sector,1,37,0.0,0
8003,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,>4,92,1.0,0
26778,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,10,1.0,0
18849,city_46,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,1,62,0.0,0
11647,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,37,0.0,0
4540,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,152,0.0,0
5851,city_21,0.624,Male,Has relevent experience,Full time course,High School,,5,,Pvt Ltd,never,17,0.0,0
26264,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,Public Sector,never,107,0.0,0
9035,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,3,,,never,81,0.0,0
7178,city_36,0.893,Female,No relevent experience,Full time course,High School,,3,50-99,Public Sector,1,146,0.0,0
2756,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,232,0.0,0
16085,city_102,0.804,Male,No relevent experience,no_enrollment,Primary School,,<1,10000+,Pvt Ltd,>4,11,0.0,0
20683,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,102,1.0,0
13297,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,3,28,0.0,0
24065,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2,,,never,17,0.0,0
15508,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,never,5,0.0,0
2697,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,60,0.0,0
26900,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,500-999,,1,83,0.0,0
29769,city_21,0.624,,No relevent experience,Full time course,High School,,3,1000-4999,NGO,never,44,0.0,0
36,city_10,0.895,Male,No relevent experience,no_enrollment,,,3,<10,Pvt Ltd,2,4,0.0,0
635,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,3,258,0.0,0
14385,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,80,1.0,0
17853,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,37,0.0,0
19474,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,50,1.0,0
27785,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,100-500,Pvt Ltd,1,20,0.0,0
14478,city_89,0.925,,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,24,1.0,0
17419,city_65,0.802,Female,Has relevent experience,Part time course,Graduate,STEM,11,1000-4999,Pvt Ltd,1,174,0.0,0
11003,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,8,10/49,Funded Startup,1,38,0.0,0
9074,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,48,1.0,0
7757,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,3,,,1,198,0.0,0
396,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,4,12,0.0,0
12184,city_65,0.802,Male,No relevent experience,,Graduate,STEM,6,100-500,Pvt Ltd,>4,26,0.0,0
22162,city_73,0.754,Male,Has relevent experience,Part time course,High School,,7,,Pvt Ltd,2,3,1.0,0
10344,city_103,0.92,,Has relevent experience,Full time course,Masters,STEM,7,,,1,38,0.0,0
30687,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,3,160,0.0,0
14036,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,1,6,0.0,0
25916,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,14,0.0,0
8275,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,161,0.0,0
20038,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,,>4,11,0.0,0
12784,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,103,0.0,0
28739,city_16,0.91,Male,No relevent experience,Full time course,High School,,2,<10,Other,1,9,0.0,0
25216,city_21,0.624,,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,25,1.0,0
1187,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,10,0.0,0
12912,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,50,1.0,0
28010,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,2,100-500,Public Sector,2,35,1.0,0
13093,city_100,0.887,,No relevent experience,no_enrollment,High School,,4,,,never,148,0.0,0
27620,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,1,69,0.0,0
26307,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,111,0.0,0
19173,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,80,0.0,0
17660,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,16,<10,Pvt Ltd,never,132,0.0,0
18508,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,7,1.0,0
25706,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,34,0.0,0
707,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,27,0.0,0
25407,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,30,0.0,0
8947,city_118,0.722,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,74,1.0,0
31860,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,NGO,2,25,0.0,0
17611,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,2,47,1.0,0
24370,city_30,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Funded Startup,1,44,0.0,0
28881,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,,Pvt Ltd,1,41,1.0,0
2771,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,3,290,0.0,0
4482,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,105,0.0,0
1896,city_144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,Pvt Ltd,4,69,0.0,0
9078,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,,,1,74,1.0,0
7313,city_105,0.794,,No relevent experience,no_enrollment,Graduate,STEM,12,100-500,,2,44,0.0,0
16805,city_16,0.91,,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,>4,45,0.0,0
23901,city_103,0.92,Male,No relevent experience,,,,3,,,never,32,0.0,0
16569,city_28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,1,42,0.0,0
27618,city_104,0.924,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,1,45,1.0,0
19989,city_114,0.926,,No relevent experience,no_enrollment,High School,,2,,,,64,0.0,0
1993,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,7,1.0,0
13955,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,2,32,0.0,0
21090,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Humanities,4,500-999,Pvt Ltd,2,23,0.0,0
890,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,57,1.0,0
15747,city_19,0.682,Male,No relevent experience,,High School,,<1,,,never,62,0.0,0
21877,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,2,83,0.0,0
16330,city_114,0.926,Male,No relevent experience,Full time course,High School,,3,5000-9999,Pvt Ltd,1,63,1.0,0
32621,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,44,0.0,0
20124,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,28,0.0,0
29692,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,79,0.0,0
20264,city_73,0.754,,No relevent experience,no_enrollment,High School,,1,,,never,59,0.0,0
28665,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,2,44,0.0,0
22128,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,70,0.0,0
9916,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,0.0,0
20566,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,,1,36,0.0,0
10164,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,4,42,1.0,0
24788,city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,5,,Public Sector,1,86,1.0,0
32240,city_160,0.92,,No relevent experience,Full time course,High School,,<1,,,1,42,0.0,0
10117,city_67,0.855,,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,75,0.0,0
20483,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,never,26,1.0,0
29499,city_19,0.682,Other,No relevent experience,Full time course,Graduate,Other,13,,,2,42,0.0,0
28653,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,29,1.0,0
11633,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,68,0.0,0
10257,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,160,0.0,0
11464,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,13,1.0,0
11720,city_28,0.939,Male,No relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,>4,22,0.0,0
9663,city_74,0.579,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10/49,Pvt Ltd,1,47,0.0,0
6448,city_165,0.903,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,0.0,0
10531,city_71,0.884,,Has relevent experience,Part time course,Graduate,STEM,17,10000+,Pvt Ltd,1,184,0.0,0
27342,city_98,0.949,Male,Has relevent experience,no_enrollment,,,16,1000-4999,Pvt Ltd,3,58,0.0,0
28899,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,40,0.0,0
10262,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,5,,,never,21,1.0,0
25232,city_16,0.91,,Has relevent experience,,,,15,,,never,9,0.0,0
3984,city_103,0.92,Male,Has relevent experience,Full time course,High School,,8,100-500,Pvt Ltd,1,276,0.0,0
22984,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,,,1,56,0.0,0
32372,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,42,0.0,0
6542,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,NGO,1,13,0.0,0
7252,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,2,,,1,42,1.0,0
8131,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,4,100,0.0,0
4933,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,152,0.0,0
31724,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,50-99,Pvt Ltd,>4,135,0.0,0
6744,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,12,0.0,0
23802,city_123,0.738,,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,1,4,0.0,0
26579,city_1,0.847,Male,No relevent experience,Full time course,Graduate,No Major,9,,,never,11,1.0,0
15724,city_9,0.743,,Has relevent experience,Full time course,Masters,STEM,1,,,1,78,0.0,0
22767,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,13,0.0,0
26734,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,Arts,8,10/49,Public Sector,1,23,0.0,0
24875,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,,10/49,,1,41,1.0,0
15903,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,61,0.0,0
30972,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,6,0.0,0
16818,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,38,0.0,0
3022,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,107,0.0,0
8088,city_75,0.939,Female,No relevent experience,Part time course,Graduate,STEM,9,,,never,9,1.0,0
20791,city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,2,,,2,108,1.0,0
3298,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,184,0.0,0
6403,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,15,0.0,0
26906,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,59,0.0,0
3751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,134,0.0,0
23889,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,1,10000+,Pvt Ltd,1,72,0.0,0
16392,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,40,0.0,0
12188,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,4,103,1.0,0
28636,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,3,36,1.0,0
14424,city_74,0.579,Male,No relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,1,34,1.0,0
8689,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,4,,Pvt Ltd,1,36,0.0,0
31778,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,32,0.0,0
20214,city_103,0.92,Male,No relevent experience,Part time course,High School,,2,,,1,47,1.0,0
24972,city_100,0.887,,No relevent experience,no_enrollment,High School,,2,,,never,214,0.0,0
9775,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,100-500,Pvt Ltd,1,39,0.0,0
142,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,3,106,0.0,0
3470,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,4,75,0.0,0
32328,city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,91,0.0,0
8126,city_71,0.884,,Has relevent experience,Full time course,Graduate,STEM,11,50-99,Pvt Ltd,1,10,0.0,0
15036,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,never,18,0.0,0
31340,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,15,0.0,0
10002,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,,Public Sector,never,82,1.0,0
21521,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,never,59,0.0,0
22493,city_145,0.555,,No relevent experience,Full time course,Graduate,STEM,2,,,1,64,1.0,0
22915,city_144,0.84,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,102,0.0,0
30741,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,NGO,1,84,0.0,0
6651,city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,10,,,never,48,0.0,0
12595,city_23,0.899,,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,,39,0.0,0
2988,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,8,0.0,0
16494,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Early Stage Startup,3,40,0.0,0
8285,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,18,,,4,111,0.0,0
24749,city_142,0.727,,Has relevent experience,no_enrollment,Masters,STEM,7,,,1,50,1.0,0
29780,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,2,46,0.0,0
21878,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Other,20,10000+,Pvt Ltd,>4,56,0.0,0
1851,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,5,10000+,Pvt Ltd,4,80,0.0,0
32220,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,Other,18,10000+,,1,44,0.0,0
3627,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,44,1.0,0
12222,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,43,0.0,0
10061,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,29,0.0,0
2749,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,103,0.0,0
1512,city_103,0.92,,No relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,2,156,0.0,0
22603,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,<10,Pvt Ltd,1,114,0.0,0
11571,city_136,0.897,,No relevent experience,,High School,,5,,,,55,0.0,0
31454,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,,4,336,1.0,0
6171,city_83,0.923,Male,Has relevent experience,Part time course,Masters,Humanities,2,10000+,Pvt Ltd,1,52,0.0,0
5735,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Funded Startup,2,170,0.0,0
30524,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,61,1.0,0
5003,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,9,0.0,0
8317,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,86,0.0,0
18600,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,10000+,Pvt Ltd,never,25,0.0,0
19560,city_134,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,326,1.0,0
25401,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,96,0.0,0
9187,city_16,0.91,,No relevent experience,Part time course,Graduate,STEM,<1,,,never,35,0.0,0
21627,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,<10,Pvt Ltd,1,17,1.0,0
1331,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Masters,STEM,7,500-999,Funded Startup,2,92,0.0,0
15331,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,No Major,<1,,,1,90,0.0,0
25789,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,19,0.0,0
9480,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,172,0.0,0
